,randid,Date,Energy,Irradiance,IEC_pstep,Energy_pstep,Compared
975,R27,2018-10-13 12:45:00,5287921.0,680.3858337,80.795817751875,121.0,-40.204182248124994
976,R27,2018-10-13 13:00:00,5288043.0,522.3090515,62.024199865625,122.0,-59.975800134375
977,R27,2018-10-13 13:15:00,5288164.0,483.8836975,57.461189078124995,121.0,-63.538810921875005
978,R27,2018-10-13 13:30:00,5288285.0,669.4421082,79.49625034875001,121.0,-41.50374965124999
979,R27,2018-10-13 13:45:00,5288388.0,725.7343445,86.180953409375,103.0,-16.819046590625007
980,R27,2018-10-13 14:00:00,5288492.0,805.4038086,95.64170227125,104.0,-8.358297728750003
981,R27,2018-10-13 14:15:00,5288556.0,722.292572,85.772242925,64.0,21.772242925
982,R27,2018-10-13 14:30:00,5288648.0,641.2373352,76.14693355499999,92.0,-15.85306644500001
983,R27,2018-10-13 14:45:00,5288679.0,570.2892456,67.721847915,31.0,36.721847915
984,R27,2018-10-13 15:00:00,5288772.0,486.9810791,57.82900314312499,93.0,-35.17099685687501
985,R27,2018-10-13 15:15:00,5288854.0,412.9432678,49.03701305125001,82.0,-32.96298694874999
986,R27,2018-10-13 15:30:00,5288962.0,337.9476013,40.13127765437499,108.0,-67.868722345625
987,R27,2018-10-13 15:45:00,5289063.0,278.4285736,33.063393115,101.0,-67.936606885
988,R27,2018-10-13 16:00:00,5289151.0,233.4660034,27.72408790375,88.0,-60.275912096249996
989,R27,2018-10-13 16:15:00,5289232.0,171.0099564,20.307432322500002,81.0,-60.692567677499994
990,R27,2018-10-13 16:30:00,5289303.0,96.12290382,11.414594828625,71.0,-59.585405171375
991,R27,2018-10-13 16:45:00,5289362.0,30.63454938,3.637852738875,59.0,-55.362147261125
992,R27,2018-10-13 17:00:00,5289413.0,2.403676279,0.28543655813124996,51.0,-50.71456344186875
993,R27,2018-10-13 17:15:00,5289452.0,0.047922142,0.0056907543625,39.0,-38.9943092456375
994,R27,2018-10-13 17:30:00,5289485.0,0.0,0.0,33.0,-33.0
995,R27,2018-10-13 17:45:00,5289510.0,0.0,0.0,25.0,-25.0
996,R27,2018-10-13 18:00:00,5289524.0,0.0,0.0,14.0,-14.0
997,R27,2018-10-13 18:15:00,5289528.0,0.0,0.0,4.0,-4.0
998,R27,2018-10-13 18:30:00,5289528.0,0.0,0.0,0.0,0.0
999,R27,2018-10-13 18:45:00,5289528.0,0.0,0.0,0.0,0.0
1000,R27,2018-10-13 19:00:00,5289528.0,0.0,0.0,0.0,0.0
1001,R27,2018-10-13 19:15:00,5289528.0,0.0,0.0,0.0,0.0
1002,R27,2018-10-13 19:30:00,5289528.0,0.0,0.0,0.0,0.0
1003,R27,2018-10-13 19:45:00,5289528.0,0.0,0.0,0.0,0.0
1004,R27,2018-10-13 20:00:00,5289528.0,0.0,0.0,0.0,0.0
1005,R27,2018-10-13 20:15:00,5289528.0,0.0,0.0,0.0,0.0
1006,R27,2018-10-13 20:30:00,5289528.0,0.0,0.0,0.0,0.0
1007,R27,2018-10-13 20:45:00,5289528.0,0.0,0.0,0.0,0.0
1008,R27,2018-10-13 21:00:00,5289528.0,0.0,0.0,0.0,0.0
1009,R27,2018-10-13 21:15:00,5289528.0,0.0,0.0,0.0,0.0
1010,R27,2018-10-13 21:30:00,5289528.0,0.0,0.0,0.0,0.0
1011,R27,2018-10-13 21:45:00,5289528.0,0.0,0.0,0.0,0.0
1012,R27,2018-10-13 22:00:00,5289528.0,0.0,0.0,0.0,0.0
1013,R27,2018-10-13 22:15:00,5289528.0,0.0,0.0,0.0,0.0
1014,R27,2018-10-13 22:30:00,5289528.0,0.0,0.0,0.0,0.0
1015,R27,2018-10-13 22:45:00,5289528.0,0.0,0.0,0.0,0.0
1016,R27,2018-10-13 23:00:00,5289528.0,0.0,0.0,0.0,0.0
1017,R27,2018-10-13 23:15:00,5289528.0,,,0.0,
1018,R27,2018-10-13 23:30:00,5289528.0,,,0.0,
1019,R27,2018-10-13 23:45:00,5289528.0,,,0.0,
